Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
50687,445,0,0,drop,70,70,0,1,0,1,0
64585,53,62482,53,allow,821,102,719,2,30,1,1
51414,22,0,0,deny,60,60,0,1,0,1,0
54210,36237,0,0,deny,62,62,0,1,0,1,0
63583,37965,0,0,deny,66,66,0,1,0,1,0
62711,443,43946,443,allow,266781,12334,254447,323,161,119,204
59145,445,0,0,drop,70,70,0,1,0,1,0
65201,53,5294,53,allow,216,110,106,2,30,1,1
47856,443,54908,443,allow,7816,2371,5445,34,255,18,16
27005,27025,58786,27025,allow,1634,126,1508,4,31,2,2
32299,40034,44134,40034,allow,253,190,63,2,31,1,1
59089,443,40663,443,allow,77560,5020,72540,93,121,34,59
56249,55442,0,0,deny,66,66,0,1,0,1,0
62208,37965,0,0,deny,66,66,0,1,0,1,0
62902,32468,0,0,deny,66,66,0,1,0,1,0
50415,64147,0,0,deny,66,66,0,1,0,1,0
65388,55783,0,0,deny,66,66,0,1,0,1,0
51963,22114,0,0,deny,66,66,0,1,0,1,0
49904,445,0,0,drop,70,70,0,1,0,1,0
65504,53,23026,53,allow,193,102,91,2,30,1,1
64122,53,46704,53,allow,255,102,153,2,30,1,1
62964,53,62964,53,allow,404,259,145,3,33,2,1
54530,46776,0,0,deny,66,66,0,1,0,1,0
49713,53,3397,53,allow,198,102,96,2,30,1,1
51706,30673,17118,30673,allow,70,70,0,1,5,1,0
60783,445,0,0,drop,70,70,0,1,0,1,0
53640,25174,0,0,deny,62,62,0,1,0,1,0
50396,62413,0,0,deny,66,66,0,1,0,1,0
57982,64147,0,0,deny,66,66,0,1,0,1,0
50555,80,24136,80,allow,318,192,126,6,26,4,2
58638,5900,0,0,deny,62,62,0,1,0,1,0
54221,57470,0,0,deny,66,66,0,1,0,1,0
64327,53,41700,53,allow,210,110,100,2,30,1,1
62085,445,0,0,drop,70,70,0,1,0,1,0
60581,53,60581,53,allow,197,76,121,2,30,1,1
65377,53,44573,53,allow,193,102,91,2,31,1,1
44293,23,0,0,deny,60,60,0,1,0,1,0
64300,445,0,0,drop,70,70,0,1,0,1,0
1045,36237,0,0,deny,66,66,0,1,0,1,0
24127,56205,0,0,deny,66,66,0,1,0,1,0
31609,25174,0,0,deny,62,62,0,1,0,1,0
49677,25174,0,0,deny,66,66,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
56772,53,47377,53,allow,168,86,82,2,30,1,1
61764,445,0,0,drop,70,70,0,1,0,1,0
60778,445,0,0,drop,66,66,0,1,0,1,0
50603,445,0,0,drop,70,70,0,1,0,1,0
56641,445,0,0,drop,66,66,0,1,0,1,0
49001,40108,0,0,deny,161,161,0,1,0,1,0
49871,445,0,0,drop,70,70,0,1,0,1,0
60892,445,0,0,drop,70,70,0,1,0,1,0
32424,50584,0,0,deny,146,146,0,1,0,1,0
57271,445,0,0,drop,66,66,0,1,0,1,0
64991,53,47067,53,allow,625,192,433,6,46,3,3
63346,37965,0,0,deny,66,66,0,1,0,1,0
9226,57470,0,0,deny,66,66,0,1,0,1,0
50064,445,0,0,drop,70,70,0,1,0,1,0
64035,445,0,0,drop,66,66,0,1,0,1,0
50089,443,48630,443,allow,12446,2347,10099,44,190,23,21
59779,443,18781,443,allow,6055,3602,2453,16,136,8,8
61384,445,0,0,drop,70,70,0,1,0,1,0
54178,445,0,0,drop,70,70,0,1,0,1,0
61546,445,0,0,drop,66,66,0,1,0,1,0
53090,445,0,0,drop,70,70,0,1,0,1,0
51825,25501,31893,25501,allow,66,66,0,1,5,1,0
65098,445,0,0,drop,70,70,0,1,0,1,0
51413,57470,0,0,deny,72,72,0,1,0,1,0
27005,27023,20750,27023,allow,875,126,749,3,32,2,1
54846,445,0,0,drop,70,70,0,1,0,1,0
25523,35974,0,0,deny,62,62,0,1,0,1,0
51525,35440,0,0,deny,66,66,0,1,0,1,0
49354,53,61914,53,allow,196,102,94,2,30,1,1
62911,36237,0,0,deny,66,66,0,1,0,1,0
42981,44847,0,0,deny,62,62,0,1,0,1,0
46218,23,0,0,deny,60,60,0,1,0,1,0
65359,53,4725,53,allow,443,182,261,6,30,3,3
56276,443,23651,443,allow,154,94,60,2,4,1,1
55425,5222,24173,5222,allow,9151,4417,4734,84,77,44,40
26750,57470,0,0,deny,66,66,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
57369,445,0,0,drop,66,66,0,1,0,1,0
34733,80,35506,80,allow,1056,682,374,10,15,6,4
64724,53,50975,53,allow,195,102,93,2,31,1,1
58638,5900,0,0,deny,62,62,0,1,0,1,0
64394,445,0,0,drop,70,70,0,1,0,1,0
50523,445,0,0,drop,70,70,0,1,0,1,0
59504,445,0,0,drop,70,70,0,1,0,1,0
57034,44847,0,0,deny,66,66,0,1,0,1,0
35864,44847,0,0,deny,78,78,0,1,0,1,0
50526,80,52180,80,allow,259593,12828,246765,308,156,118,190
52786,445,0,0,drop,66,66,0,1,0,1,0
13281,51050,0,0,deny,66,66,0,1,0,1,0
49879,445,0,0,drop,70,70,0,1,0,1,0
26900,27017,38373,27017,allow,422,164,258,6,30,3,3
51732,54299,38142,54299,allow,70,70,0,1,5,1,0
55661,49671,27582,49671,allow,70,70,0,1,5,1,0
55450,64147,0,0,deny,66,66,0,1,0,1,0
62888,445,0,0,drop,70,70,0,1,0,1,0
56979,53,36485,53,allow,176,90,86,2,31,1,1
27005,27015,61503,27015,allow,868,126,742,3,31,2,1
60406,445,0,0,drop,66,66,0,1,0,1,0
62013,445,0,0,drop,66,66,0,1,0,1,0
51812,443,55280,443,allow,10741,7368,3373,32,135,16,16
53200,443,25558,443,allow,1462,965,497,13,18,7,6
50280,57470,0,0,deny,78,78,0,1,0,1,0
61097,445,0,0,drop,70,70,0,1,0,1,0
34993,15503,0,0,deny,62,62,0,1,0,1,0
51568,445,0,0,drop,66,66,0,1,0,1,0
58774,443,50443,443,allow,7254,838,6416,27,290,9,18
60222,22114,0,0,deny,66,66,0,1,0,1,0
53760,443,44529,443,allow,499,425,74,4,0,3,1
9341,443,61165,443,allow,3835,501,3334,14,15,7,7
61691,445,0,0,drop,70,70,0,1,0,1,0
52747,445,0,0,drop,66,66,0,1,0,1,0
50621,443,42155,443,allow,3171,1473,1698,15,93,9,6
29972,50584,0,0,deny,62,62,0,1,0,1,0
65386,445,0,0,drop,66,66,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
63757,51413,50296,51413,allow,70,70,0,1,4,1,0
64418,445,0,0,drop,66,66,0,1,0,1,0
51696,445,0,0,drop,70,70,0,1,0,1,0
57239,5228,64844,5228,allow,16135,7514,8621,173,9115,72,101
5588,5588,0,0,allow,3562,1936,1626,48,194,24,24
38287,443,17803,443,allow,424,210,214,7,131,4,3
57316,53,12512,53,allow,177,94,83,2,30,1,1
37648,443,15216,443,allow,9618,7387,2231,30,26,18,12
57134,53,29907,53,allow,178,94,84,2,30,1,1
53869,443,21669,443,allow,499,425,74,4,1,3,1
61388,80,19899,80,allow,14158,1392,12766,26,255,14,12
43300,18242,0,0,allow,62,62,0,1,60,1,0
65289,53,50124,53,allow,564,193,371,6,51,3,3
55043,53,56264,53,allow,274,110,164,2,30,1,1
49113,50584,0,0,deny,66,66,0,1,0,1,0
61468,445,0,0,drop,66,66,0,1,0,1,0
52303,445,0,0,drop,66,66,0,1,0,1,0
16387,35583,0,0,deny,60,60,0,1,0,1,0
50451,80,13158,80,allow,2673,564,2109,11,125,6,5
55294,445,0,0,drop,66,66,0,1,0,1,0
63461,51505,0,0,deny,66,66,0,1,0,1,0
1035,26467,0,0,deny,62,62,0,1,0,1,0
50978,445,0,0,drop,66,66,0,1,0,1,0
48840,50584,0,0,deny,62,62,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
56702,443,53688,443,allow,8058,2038,6020,20,15,11,9
51651,80,41220,80,allow,8100,4781,3319,23,166,12,11
52831,445,0,0,drop,70,70,0,1,0,1,0
64886,53,36555,53,allow,199,102,97,2,30,1,1
49880,53,5726,53,allow,194,102,92,2,30,1,1
30129,37965,0,0,deny,72,72,0,1,0,1,0
5617,64147,0,0,deny,62,62,0,1,0,1,0
12986,64147,0,0,deny,145,145,0,1,0,1,0
9219,32480,0,0,deny,72,72,0,1,0,1,0
65268,445,0,0,drop,70,70,0,1,0,1,0
61221,35440,0,0,deny,66,66,0,1,0,1,0
53544,22051,5386,22051,allow,70,70,0,1,5,1,0
62885,62413,0,0,deny,62,62,0,1,0,1,0
49613,80,63557,80,allow,374,192,182,7,41,4,3
1827,64147,0,0,deny,66,66,0,1,0,1,0
64441,445,0,0,drop,66,66,0,1,0,1,0
32486,443,32486,443,allow,5497,2520,2977,20,16,11,9
51920,443,50819,443,allow,98155,20830,77325,151,103,70,81
10627,23117,0,0,deny,66,66,0,1,0,1,0
50709,445,0,0,drop,70,70,0,1,0,1,0
57053,53,14001,53,allow,211,102,109,2,30,1,1
443,62451,0,0,deny,60,60,0,1,0,1,0
51834,35440,0,0,deny,66,66,0,1,0,1,0
60504,445,0,0,drop,70,70,0,1,0,1,0
52913,2767,0,0,deny,66,66,0,1,0,1,0
54473,37807,0,0,deny,66,66,0,1,0,1,0
11136,17500,0,0,deny,145,145,0,1,0,1,0
38859,22114,0,0,deny,66,66,0,1,0,1,0
13159,37965,0,0,deny,66,66,0,1,0,1,0
34352,53,34352,53,allow,240,98,142,2,30,1,1
50344,445,0,0,drop,70,70,0,1,0,1,0
52746,443,40862,443,allow,104383,5038,99345,135,25,62,73
51098,80,4123,80,allow,3378,1918,1460,33,131,18,15
42307,443,58231,443,allow,101673,5966,95707,121,178,47,74
28124,37965,0,0,deny,62,62,0,1,0,1,0
49711,80,42345,80,allow,2269,821,1448,15,51,8,7
58638,5900,0,0,deny,62,62,0,1,0,1,0
56737,445,0,0,drop,70,70,0,1,0,1,0
7916,23,0,0,deny,60,60,0,1,0,1,0
64890,51180,0,0,deny,62,62,0,1,0,1,0
52985,445,0,0,drop,66,66,0,1,0,1,0
18574,56205,0,0,deny,66,66,0,1,0,1,0
60228,443,13572,443,allow,1058,641,417,10,50,6,4
64940,26467,0,0,deny,62,62,0,1,0,1,0
7844,22114,0,0,deny,66,66,0,1,0,1,0
52649,445,0,0,drop,70,70,0,1,0,1,0
1334,8497,0,0,deny,148,148,0,1,0,1,0
60444,445,0,0,drop,70,70,0,1,0,1,0
63307,445,0,0,drop,70,70,0,1,0,1,0
54016,42707,0,0,deny,66,66,0,1,0,1,0
17643,50584,0,0,deny,146,146,0,1,0,1,0
45964,5333,0,0,deny,60,60,0,1,0,1,0
3478,61463,0,0,deny,1188,1188,0,1,0,1,0
53160,25174,0,0,deny,146,146,0,1,0,1,0
58338,3369,0,0,deny,60,60,0,1,0,1,0
42285,57470,0,0,deny,62,62,0,1,0,1,0
1036,64147,0,0,deny,62,62,0,1,0,1,0
3730,17372,0,0,deny,62,62,0,1,0,1,0
52467,443,14984,443,allow,5343,1102,4241,22,152,11,11
49795,443,22996,443,allow,7243,777,6466,17,126,8,9
64273,445,0,0,drop,66,66,0,1,0,1,0
60769,443,35964,443,allow,3758,1691,2067,12,135,6,6
58912,11392,0,0,deny,62,62,0,1,0,1,0
61879,445,0,0,drop,70,70,0,1,0,1,0
56038,53,12140,53,allow,177,94,83,2,30,1,1
55262,44847,0,0,deny,62,62,0,1,0,1,0
57224,53,20310,53,allow,532,198,334,6,50,3,3
65479,53,45836,53,allow,728,102,626,2,29,1,1
50830,445,0,0,drop,70,70,0,1,0,1,0
53961,445,0,0,drop,66,66,0,1,0,1,0
61653,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
64332,53,24629,53,allow,374,96,278,4,55,2,2
55587,43890,0,0,deny,66,66,0,1,0,1,0
53870,445,0,0,drop,70,70,0,1,0,1,0
9105,443,49589,443,allow,4077,438,3639,12,15,6,6
54483,25174,0,0,deny,66,66,0,1,0,1,0
57325,60043,0,0,deny,66,66,0,1,0,1,0
56979,53,50230,53,allow,209,110,99,2,30,1,1
65414,443,41456,443,allow,2494,1643,851,17,25,9,8
49379,53,35998,53,allow,199,102,97,2,31,1,1
57554,445,0,0,drop,66,66,0,1,0,1,0
49742,53,44369,53,allow,199,94,105,2,30,1,1
56227,53,19451,53,allow,194,102,92,2,30,1,1
44856,51505,0,0,deny,62,62,0,1,0,1,0
60058,25174,0,0,deny,66,66,0,1,0,1,0
15180,26467,0,0,deny,62,62,0,1,0,1,0
39107,443,62182,443,allow,692830,23263,669567,784,114,306,478
33924,80,28051,80,allow,1139,609,530,10,61,6,4
48978,25174,0,0,deny,66,66,0,1,0,1,0
7749,36237,0,0,deny,66,66,0,1,0,1,0
56752,43888,19580,43888,allow,70,70,0,1,5,1,0
40672,443,9807,443,allow,9150,2155,6995,38,295,15,23
58424,52700,0,0,deny,66,66,0,1,0,1,0
52763,443,13803,443,allow,256711,14141,242570,367,96,152,215
58755,443,6984,443,allow,4827,2244,2583,16,135,8,8
19136,64147,0,0,deny,62,62,0,1,0,1,0
62245,445,0,0,drop,70,70,0,1,0,1,0
63813,445,0,0,drop,70,70,0,1,0,1,0
50250,53,63565,53,allow,178,94,84,2,31,1,1
52270,443,52270,443,allow,1615,941,674,15,20,7,8
55742,53,3708,53,allow,780,93,687,2,30,1,1
51769,51505,0,0,deny,66,66,0,1,0,1,0
8910,62413,0,0,deny,146,146,0,1,0,1,0
5228,3434,0,0,deny,345,345,0,1,0,1,0
31235,22114,0,0,deny,146,146,0,1,0,1,0
19944,22114,0,0,deny,62,62,0,1,0,1,0
55748,53,57713,53,allow,194,102,92,2,31,1,1
55877,51413,55340,51413,allow,460,150,310,2,1200,1,1
55896,53,50702,53,allow,184,94,90,2,31,1,1
58638,5900,58638,5900,allow,66,66,0,1,4,1,0
59207,445,0,0,drop,70,70,0,1,0,1,0
50880,445,0,0,drop,70,70,0,1,0,1,0
47381,8305,0,0,deny,159,159,0,1,0,1,0
58189,445,0,0,drop,70,70,0,1,0,1,0
16119,57470,0,0,deny,145,145,0,1,0,1,0
50939,443,29204,443,allow,134,60,74,3,5,2,1
47728,443,8590,443,allow,8404,3653,4751,25,256,14,11
49159,53,33263,53,allow,733,86,647,2,31,1,1
54324,7000,54324,7000,allow,4007,1690,2317,15,0,8,7
12230,53,12230,53,allow,216,90,126,2,29,1,1
49490,53,6765,53,allow,364,92,272,4,38,2,2
50187,445,0,0,drop,70,70,0,1,0,1,0
37907,443,63465,443,allow,9227,2999,6228,64,616,35,29
63228,445,0,0,drop,70,70,0,1,0,1,0
51996,57470,0,0,deny,66,66,0,1,0,1,0
49815,53,3379,53,allow,789,110,679,2,31,1,1
39814,53,58386,53,allow,168,78,90,2,30,1,1
52457,445,0,0,drop,70,70,0,1,0,1,0
56331,445,0,0,drop,70,70,0,1,0,1,0
51401,445,0,0,drop,70,70,0,1,0,1,0
56911,53,39355,53,allow,177,94,83,2,30,1,1
56814,53,30689,53,allow,816,102,714,2,30,1,1
30181,61689,0,0,deny,62,62,0,1,0,1,0
7176,53,7176,53,allow,233,91,142,2,31,1,1
64543,53,58923,53,allow,761,100,661,2,31,1,1
50620,445,0,0,drop,70,70,0,1,0,1,0
56367,445,0,0,drop,70,70,0,1,0,1,0
59929,445,0,0,drop,70,70,0,1,0,1,0
51266,445,0,0,drop,66,66,0,1,0,1,0
52789,445,0,0,drop,70,70,0,1,0,1,0
51209,445,0,0,drop,66,66,0,1,0,1,0
50052,65008,0,0,deny,60,60,0,1,0,1,0
443,44683,0,0,deny,83,83,0,1,0,1,0
19416,23,0,0,deny,60,60,0,1,0,1,0
63465,56205,0,0,deny,66,66,0,1,0,1,0
52724,64147,0,0,deny,62,62,0,1,0,1,0
53536,445,0,0,drop,66,66,0,1,0,1,0
56822,53,57328,53,allow,184,94,90,2,29,1,1
3980,63710,0,0,deny,66,66,0,1,0,1,0
48831,443,51436,443,allow,10129,5016,5113,18,120,9,9
25961,55783,0,0,deny,66,66,0,1,0,1,0
61701,15503,0,0,deny,66,66,0,1,0,1,0
51975,80,44833,80,allow,426,240,186,8,25,5,3
63716,445,0,0,drop,70,70,0,1,0,1,0
80,57411,0,0,deny,1514,1514,0,1,0,1,0
50985,443,12787,443,allow,8007,3336,4671,19,78,11,8
55858,80,7371,80,allow,104399,8436,95963,122,21,49,73
28498,36237,0,0,deny,62,62,0,1,0,1,0
53143,50584,0,0,deny,66,66,0,1,0,1,0
42796,22114,0,0,deny,62,62,0,1,0,1,0
61706,64147,0,0,deny,62,62,0,1,0,1,0
36668,443,55888,443,allow,142299,120615,21684,348,336,180,168
53598,40326,59380,40326,allow,70,70,0,1,4,1,0
60756,445,0,0,drop,66,66,0,1,0,1,0
59612,445,0,0,drop,70,70,0,1,0,1,0
64776,50584,0,0,deny,66,66,0,1,0,1,0
56061,445,0,0,drop,70,70,0,1,0,1,0
9381,53,9381,53,allow,200,90,110,2,30,1,1
48992,80,47525,80,allow,1114,534,580,12,16,7,5
16518,64147,0,0,deny,145,145,0,1,0,1,0
61739,445,0,0,drop,66,66,0,1,0,1,0
53108,7003,16327,7003,allow,512,326,186,9,22,6,3
51860,443,38045,443,allow,6577,1938,4639,14,121,7,7
52490,53,52490,53,allow,240,98,142,2,30,1,1
50578,443,12552,443,allow,13595,7140,6455,39,116,24,15
59055,11392,0,0,deny,66,66,0,1,0,1,0
61589,445,0,0,drop,70,70,0,1,0,1,0
50146,445,0,0,drop,70,70,0,1,0,1,0
49377,445,0,0,drop,70,70,0,1,0,1,0
50228,445,0,0,drop,70,70,0,1,0,1,0
53682,20884,50647,20884,allow,70,70,0,1,4,1,0
51807,445,0,0,drop,70,70,0,1,0,1,0
39609,53,46701,53,allow,168,78,90,2,30,1,1
50303,443,52524,443,allow,208,60,148,4,11,2,2
63553,445,0,0,drop,66,66,0,1,0,1,0
50915,445,0,0,drop,66,66,0,1,0,1,0
51413,48637,0,0,deny,72,72,0,1,0,1,0
61591,22114,0,0,deny,146,146,0,1,0,1,0
51972,80,30646,80,allow,426,240,186,8,26,5,3
35812,1,0,0,deny,146,146,0,1,0,1,0
2991,23,0,0,deny,60,60,0,1,0,1,0
63237,445,0,0,drop,70,70,0,1,0,1,0
57043,445,0,0,drop,70,70,0,1,0,1,0
6899,48817,0,0,deny,139,139,0,1,0,1,0
34338,443,23040,443,allow,8152,3395,4757,27,18,15,12
55049,443,10286,443,allow,12851,3808,9043,30,61,16,14
42309,443,23092,443,allow,7295,1469,5826,30,360,9,21
60927,445,0,0,drop,70,70,0,1,0,1,0
33314,44847,0,0,deny,62,62,0,1,0,1,0
55385,445,0,0,drop,70,70,0,1,0,1,0
57135,53,40947,53,allow,443,182,261,6,30,3,3
58000,17,58000,17,allow,66,66,0,1,30,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
59779,443,11374,443,allow,142,142,0,1,5,1,0
7301,14914,0,0,deny,157,157,0,1,0,1,0
58705,445,0,0,drop,70,70,0,1,0,1,0
28999,37807,0,0,deny,62,62,0,1,0,1,0
64406,50584,0,0,deny,66,66,0,1,0,1,0
65382,445,0,0,drop,70,70,0,1,0,1,0
64128,53,32109,53,allow,186,95,91,2,30,1,1
49653,445,0,0,drop,66,66,0,1,0,1,0
51617,21247,0,0,deny,66,66,0,1,0,1,0
16387,35244,0,0,deny,60,60,0,1,0,1,0
49632,7000,49632,7000,allow,1236,676,560,13,15,7,6
36405,53,36515,53,allow,199,94,105,2,30,1,1
55160,445,0,0,drop,70,70,0,1,0,1,0
11136,19910,0,0,deny,62,62,0,1,0,1,0
50604,445,0,0,drop,66,66,0,1,0,1,0
56945,53,62206,53,allow,180,94,86,2,30,1,1
27005,27017,42100,27017,allow,891,126,765,2,30,1,1
50126,23117,0,0,deny,62,62,0,1,0,1,0
54932,445,0,0,drop,66,66,0,1,0,1,0
64731,53,48863,53,allow,779,86,693,2,30,1,1
50890,80,12548,80,allow,290951,15209,275742,327,141,132,195
59147,25174,0,0,deny,62,62,0,1,0,1,0
34995,443,34995,443,allow,1542,489,1053,8,20,5,3
60634,445,0,0,drop,66,66,0,1,0,1,0
63703,445,0,0,drop,70,70,0,1,0,1,0
64659,445,0,0,drop,70,70,0,1,0,1,0
56045,53,39272,53,allow,731,91,640,2,30,1,1
61111,445,0,0,drop,70,70,0,1,0,1,0
55704,53,24414,53,allow,170,87,83,2,30,1,1
3047,50584,0,0,deny,62,62,0,1,0,1,0
37965,48167,49022,48167,allow,490,149,341,3,1199,2,1
53749,445,0,0,drop,66,66,0,1,0,1,0
61414,443,14574,443,allow,5020,860,4160,18,28,9,9
63741,50584,0,0,deny,62,62,0,1,0,1,0
50928,445,0,0,drop,66,66,0,1,0,1,0
59068,445,0,0,drop,66,66,0,1,0,1,0
49902,443,36938,443,allow,109400,8787,100613,159,81,78,81
65332,53,1654,53,allow,226,86,140,2,29,1,1
55496,64097,0,0,deny,66,66,0,1,0,1,0
61223,37965,0,0,deny,62,62,0,1,0,1,0
61001,445,0,0,drop,66,66,0,1,0,1,0
55678,445,0,0,drop,66,66,0,1,0,1,0
17415,25174,0,0,deny,62,62,0,1,0,1,0
16693,36237,0,0,deny,66,66,0,1,0,1,0
7892,50584,0,0,deny,62,62,0,1,0,1,0
57772,445,0,0,drop,70,70,0,1,0,1,0
62323,443,8004,443,allow,6383,2838,3545,17,135,9,8
22924,25174,0,0,deny,62,62,0,1,0,1,0
49973,53,27114,53,allow,261,94,167,2,30,1,1
56768,445,0,0,drop,70,70,0,1,0,1,0
3377,50584,0,0,deny,62,62,0,1,0,1,0
55130,25174,0,0,deny,62,62,0,1,0,1,0
54990,53,46533,53,allow,166,86,80,2,31,1,1
52033,50584,0,0,deny,66,66,0,1,0,1,0
50934,80,52977,80,allow,10213447,100765,10112682,8215,121,1412,6803
51604,443,33369,443,allow,19611,6865,12746,46,37,24,22
50436,445,0,0,drop,66,66,0,1,0,1,0
15345,36829,0,0,deny,66,66,0,1,0,1,0
12545,43890,0,0,deny,146,146,0,1,0,1,0
59392,443,2075,443,allow,105190,30835,74355,372,589,169,203
1660,8696,0,0,deny,62,62,0,1,0,1,0
10007,443,53248,443,allow,3811,1846,1965,20,330,9,11
11344,42873,0,0,deny,62,62,0,1,0,1,0
16387,44427,0,0,deny,60,60,0,1,0,1,0
515,10214,0,0,deny,66,66,0,1,0,1,0
56126,53,21706,53,allow,177,94,83,2,30,1,1
54730,445,0,0,drop,66,66,0,1,0,1,0
50637,36237,0,0,deny,66,66,0,1,0,1,0
61845,11392,0,0,deny,66,66,0,1,0,1,0
57346,445,0,0,drop,70,70,0,1,0,1,0
43033,443,43033,443,allow,10239,2017,8222,23,18,14,9
9188,443,11737,443,allow,5955,728,5227,17,15,8,9
51244,445,0,0,drop,66,66,0,1,0,1,0
64865,53,49871,53,allow,305,97,208,4,53,2,2
56961,445,0,0,drop,70,70,0,1,0,1,0
60228,445,0,0,drop,70,70,0,1,0,1,0
53687,51471,3936,51471,allow,70,70,0,2,8,2,0
68,67,0,0,deny,346,346,0,1,0,1,0
54879,445,0,0,drop,70,70,0,1,0,1,0
58536,445,0,0,drop,70,70,0,1,0,1,0
64887,445,0,0,drop,66,66,0,1,0,1,0
50700,80,14024,80,allow,648,256,392,8,27,5,3
50052,65010,0,0,deny,60,60,0,1,0,1,0
64903,51050,0,0,deny,66,66,0,1,0,1,0
40603,80,57176,80,allow,1104,475,629,10,15,6,4
52524,80,48631,80,allow,3224,2776,448,11,15,7,4
58638,5900,0,0,deny,62,62,0,1,0,1,0
49218,53,31585,53,allow,179,86,93,2,30,1,1
47904,443,37875,443,allow,2766,1907,859,17,24,10,7
50612,443,9041,443,allow,6782,3367,3415,25,139,15,10
47910,7454,0,0,deny,60,60,0,1,0,1,0
56514,445,0,0,drop,70,70,0,1,0,1,0
23274,50584,0,0,deny,62,62,0,1,0,1,0
60888,445,0,0,drop,70,70,0,1,0,1,0
50803,445,0,0,drop,66,66,0,1,0,1,0
58021,17,0,0,deny,60,60,0,1,0,1,0
1537,22114,0,0,deny,146,146,0,1,0,1,0
54559,445,0,0,drop,70,70,0,1,0,1,0
56250,36237,0,0,deny,66,66,0,1,0,1,0
443,39878,0,0,deny,74,74,0,1,0,1,0
36146,443,34524,443,allow,1147,660,487,11,17,7,4
57479,56205,0,0,deny,66,66,0,1,0,1,0
65179,445,0,0,drop,70,70,0,1,0,1,0
2267,53,32396,53,allow,204,118,86,2,30,1,1
60903,443,60903,443,allow,13557,3307,10250,43,47,25,18
64949,445,0,0,drop,70,70,0,1,0,1,0
63336,445,0,0,drop,66,66,0,1,0,1,0
49514,52255,0,0,deny,162,162,0,1,0,1,0
64198,445,0,0,drop,70,70,0,1,0,1,0
61316,445,0,0,drop,70,70,0,1,0,1,0
50049,445,0,0,drop,70,70,0,1,0,1,0
53811,445,0,0,drop,66,66,0,1,0,1,0
59733,445,0,0,drop,70,70,0,1,0,1,0
58339,445,0,0,drop,70,70,0,1,0,1,0
61022,445,0,0,drop,66,66,0,1,0,1,0
65127,53,25987,53,allow,780,104,676,2,31,1,1
16824,11119,0,0,deny,148,148,0,1,0,1,0
1987,26467,0,0,deny,62,62,0,1,0,1,0
54280,3385,0,0,deny,60,60,0,1,0,1,0
53016,443,53016,443,allow,4787,1880,2907,19,27,11,8
57030,53,10715,53,allow,749,94,655,2,30,1,1
53140,51221,0,0,deny,74,74,0,1,0,1,0
9316,443,33323,443,allow,3649,424,3225,12,15,6,6
51865,61689,0,0,deny,66,66,0,1,0,1,0
49939,53,35198,53,allow,231,102,129,2,29,1,1
54913,445,0,0,drop,70,70,0,1,0,1,0
52020,445,0,0,drop,66,66,0,1,0,1,0
53730,37096,47492,37096,allow,70,70,0,2,7,2,0
38681,15503,0,0,deny,74,74,0,1,0,1,0
52959,443,64973,443,allow,9257,2079,7178,39,113,19,20
443,35385,0,0,deny,161,161,0,1,0,1,0
65425,53,21278,53,allow,473,94,379,4,36,2,2
31675,23,0,0,deny,60,60,0,1,0,1,0
58716,445,0,0,drop,70,70,0,1,0,1,0
60510,445,0,0,drop,70,70,0,1,0,1,0
32007,1212,0,0,deny,145,145,0,1,0,1,0
37837,37965,0,0,deny,62,62,0,1,0,1,0
53097,25174,0,0,deny,66,66,0,1,0,1,0
10003,64147,0,0,deny,62,62,0,1,0,1,0
38664,37965,0,0,deny,62,62,0,1,0,1,0
36548,80,36548,80,allow,514,246,268,9,76,5,4
55708,445,0,0,drop,70,70,0,1,0,1,0
50406,443,46416,443,allow,6470,897,5573,24,55,9,15
64368,445,0,0,drop,70,70,0,1,0,1,0
64286,445,0,0,drop,70,70,0,1,0,1,0
64806,53,37126,53,allow,211,102,109,2,29,1,1
56218,445,0,0,drop,70,70,0,1,0,1,0
27005,27015,43696,27015,allow,876,126,750,2,30,1,1
61221,35440,0,0,deny,66,66,0,1,0,1,0
53418,445,0,0,drop,70,70,0,1,0,1,0
56364,443,6103,443,allow,3775,1791,1984,24,203,12,12
63931,445,0,0,drop,70,70,0,1,0,1,0
57288,53,46993,53,allow,177,94,83,2,30,1,1
46898,53,46898,53,allow,194,87,107,2,30,1,1
58638,5900,0,0,deny,62,62,0,1,0,1,0
48692,57470,0,0,deny,62,62,0,1,0,1,0
60593,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
16862,21247,0,0,deny,62,62,0,1,0,1,0
51911,445,0,0,drop,66,66,0,1,0,1,0
40204,40018,64999,40018,allow,150,88,62,2,30,1,1
36881,56205,0,0,deny,62,62,0,1,0,1,0
52614,44847,0,0,deny,66,66,0,1,0,1,0
54365,64147,0,0,deny,62,62,0,1,0,1,0
57732,445,0,0,drop,66,66,0,1,0,1,0
